product_code,name,pack_size,unit_purchase_price,unit_sale_price,pack_purchase_price,pack_sale_price,avg_price,margin,quantity,category,brand,supplier,barcode,narcotic,max_discount,formulation,description,rack
PRD-03304,"Zovirin 400mg Tab(ccl)",10,46.75,55,467.5,550,46.75,15,0,Medicines,"CCL PHARMACEUTICALS PVT LTD.","SAMEEL PHARMACEUTICALS PVT LTD",PD00003304,no,,,,
PRD-03305,"Zovirin Syp 60ml",1,76.5,94.52,76.5,94.52,76.5,19.06,0,Medicines,"CCL PHARMACEUTICALS PVT LTD.","SAMEEL PHARMACEUTICALS PVT LTD",PD00003305,no,,,,
PRD-03306,"Fiber-m Sachets",10,5.95,7,59.5,70,5.95,15,0,Medicines,"CEDAR PHARMA","Open Purchase",PD00003306,no,,,,
PRD-03307,"Aspite 120ml Syp",1,165.75,195,165.75,195,165.75,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003307,no,,,,
PRD-03308,"Calgee 120ml Syp",1,165.75,195,165.75,195,165.75,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003308,no,,,,
PRD-03309,"Calpro D Tablets 20,s",20,23.8,28,476,560,23.8,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003309,no,,,,
PRD-03310,"Carti 5 Gel 50gm",1,335.75,395,335.75,395,335.75,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003310,no,,,,
PRD-03311,"Carti 5 Tab 30,s",30,42.5,50,1275,1500,42.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003311,no,,,,
PRD-03312,"Cefol Tab 20,s",20,11.9,14,238,280,11.9,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003312,no,,,,
PRD-03313,"Cell D Plus  2,s",2,272,320,544,640,272,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003313,no,,,,
PRD-03314,"Cell D Plus (5000 I.u) 20,s",20,21.25,25,425,500,21.25,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003314,no,,,,
PRD-03315,"Cellgee Tab 30,s",30,25.5,30,765,900,25.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003315,no,,,,
PRD-03316,"Cellzol 2.5mg Tab",30,141.6666667,166.67,4250,5000,141.6666667,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003316,no,,,,
PRD-03317,"Cironex 10mg Tab (14,s)",14,34,40,476,560,34,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003317,no,,,,
PRD-03318,"Cironex 20mg Tab 14,s",14,31.99642857,37.64,447.95,527,31.99642857,14.99,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003318,no,,,,
PRD-03319,"Cocell 50mg Cap",20,25.5,30,510,600,25.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003319,no,,,,
PRD-03320,"Colonil Mr 200mg Cap",10,19.89,23.4,198.9,234,19.89,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003320,no,,,,
PRD-03321,"Donresp 1mg Tab",10,10.285,12.1,102.85,121,10.285,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003321,no,,,,
PRD-03322,"Donresp 2mg Tab",10,16.575,19.5,165.75,195,16.575,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003322,no,,,,
PRD-03323,"Donresp 3mg Tab",10,26.01,30.6,260.1,306,26.01,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003323,no,,,,
PRD-03324,"Dulotin 30mg Cap",14,29.75,35,416.5,490,29.75,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003324,no,,,,
PRD-03325,"Excite Cr 12.5mg Tab",30,15.58333333,18.33,467.5,550,15.58333333,14.98,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003325,no,,,,
PRD-03326,"Excite Cr 25mg Tab",30,21.25,26.93,637.5,808,21.25,21.09,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003326,no,,,,
PRD-03327,"Extencee Plus Tab",20,38.25,45,765,900,38.25,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003327,no,,,,
PRD-03328,"Gaba Pil 100mg Cap 14,s",14,20.825,24.5,291.55,343,20.825,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003328,no,,,,
PRD-03329,"Gaba Pil 25mg Cap (14,s)",14,7.589285714,8.93,106.25,125,7.589285714,15.01,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003329,no,,,,
PRD-03330,"Gaba Pil 50mg Cap 14,s",14,23.67857143,27.86,331.5,390,23.67857143,15.01,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003330,no,,,,
PRD-03331,"Gaba Pil 75mg Cap 14,s",14,16.45357143,19.36,230.35,271,16.45357143,15.01,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003331,no,,,,
PRD-03332,"Gastoril 120ml Syp",1,136,160,136,160,136,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003332,no,,,,
PRD-03333,"Ironic 120ml Syp",1,335.75,395,335.75,395,335.75,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003333,no,,,,
PRD-03334,"Ironic Tab 20,s",20,25.5,30,510,600,25.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003334,no,,,,
PRD-03335,"Itofix 50mg Tab",10,29.75,35,297.5,350,29.75,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003335,no,,,,
PRD-03336,"Itofix Sr 150mg Tab",10,34,40,340,400,34,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003336,no,,,,
PRD-03337,"Keto Cell Tab",100,36.499,42.94,3649.9,4294,36.499,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003337,no,,,,
PRD-03338,"Lactif 7.5ml Drop",1,382.5,450,382.5,450,382.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003338,no,,,,
PRD-03339,"Laxcell 120ml Syp",1,165.75,195,165.75,195,165.75,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003339,no,,,,
PRD-03340,"Le Tact Syp",1,306,360,306,360,306,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003340,no,,,,
PRD-03341,"Leenor Plus Tab",10,11.22,13.2,112.2,132,11.22,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003341,no,,,,
PRD-03342,"Methix Tab (20,s)",20,42.5,50,850,1000,42.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003342,no,,,,
PRD-03343,"Neuromax 200ml Syp",1,361.25,425,361.25,425,361.25,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003343,no,,,,
PRD-03344,"Nutri Tab (20,s)",20,25.5,30,510,600,25.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003344,no,,,,
PRD-03345,"Olan 10mg Tab (10,s)",10,24.802,29.2,248.02,292,24.802,15.06,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003345,no,,,,
PRD-03346,"Olan 5mg Tab (10,s)",10,10.2,12,102,120,10.2,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003346,no,,,,
PRD-03347,"Oniron 8mg Tablet 10,s",10,25.5,30,255,300,25.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003347,no,,,,
PRD-03348,"Orega 200ml Syp",1,382.5,450,382.5,450,382.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003348,no,,,,
PRD-03349,"Paliris Xr 3mg Tab (10,s)",10,42.5,50,425,500,42.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003349,no,,,,
PRD-03350,"Paliris Xr 6mg Tab (10,s)",10,59.5,70,595,700,59.5,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003350,no,,,,
PRD-03351,"Pantil 40mg Tab",14,19.61071429,23.07,274.55,323,19.61071429,14.99,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003351,no,,,,
PRD-03352,"Reflux 40mg Cap (14,s)",14,19.61071429,23.07,274.55,323,19.61071429,14.99,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003352,no,,,,
PRD-03353,"Rezz 20mg Cap",10,15.47,18.2,154.7,182,15.47,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003353,no,,,,
PRD-03354,"Rusiam 20mg Tab",10,34,40,340,400,34,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003354,no,,,,
PRD-03355,"Sifloxen 250mg 10,s",10,13.515,15.9,135.15,159,13.515,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003355,no,,,,
PRD-03356,"Sifloxen 500mg 10,s",10,24.735,29.1,247.35,291,24.735,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003356,no,,,,
PRD-03357,"Simgesic Tab 20,s",20,16.065,18.9,321.3,378,16.065,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003357,no,,,,
PRD-03358,"Sitazan 50/1000mg Tab 14,s",14,23.67857143,27.86,331.5,390,23.67857143,15.01,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003358,no,,,,
PRD-03359,"Sitazan 50/500mg Tab 14,s",14,32.17857143,37.86,450.5,530,32.17857143,15.01,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003359,no,,,,
PRD-03360,"Uristat 40mg Tab",20,15.3,18,306,360,15.3,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003360,no,,,,
PRD-03361,"Uristat 80mg Tab.",20,23.8,28,476,560,23.8,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003361,no,,,,
PRD-03362,"Valpine 10/160mg Tab",14,20.64285714,24.29,289,340,20.64285714,15.01,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003362,no,,,,
PRD-03363,"Valpine 5/160mg Tab",14,18.82142857,22.14,263.5,310,18.82142857,14.99,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003363,no,,,,
PRD-03364,"Valpine 5/80mg Tab",14,17,20,238,280,17,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003364,no,,,,
PRD-03365,"Vmed 10mg/160mg Tab",14,20.64285714,24.29,289,340,20.64285714,15.01,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003365,no,,,,
PRD-03366,"Vmed 5mg/160mg Tab",14,20.64285714,24.29,289,340,20.64285714,15.01,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003366,no,,,,
PRD-03367,"Vmed 5mg/80mg Tab",14,18.82142857,22.14,263.5,310,18.82142857,14.99,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003367,no,,,,
PRD-03368,"Xtin Cr 12.5mg Tab",30,12.46666667,14.67,374,440,12.46666667,15.02,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003368,no,,,,
PRD-03369,"Xtin Cr 25mg Tab",30,20.825,24.5,624.75,735,20.825,15,0,Medicines,"CELL LABORATRIES (PVT) LTD.","PHARMA LINKERS",PD00003369,no,,,,
PRD-03370,"Rhesogamma-p (anti D)",1,2299.9,3480,2299.9,3480,2299.9,33.91,0,Medicines,CENTEON,"Open Purchase",PD00003370,no,,,,
PRD-03371,"Tetagama P 1ml Ing",1,1450,1775,1450,1775,1450,18.31,0,Medicines,CENTEON,"Open Purchase",PD00003371,no,,,,
PRD-03372,"Virazin 100 Caps",20,12.348,14,246.96,280,12.348,11.8,0,Medicines,"CENTURY PHARMA","Open Purchase",PD00003372,no,,,,
PRD-03373,"Virazin 200 Cap",20,24.75,27.5,495,550,24.75,10,0,Medicines,"CENTURY PHARMA","Open Purchase",PD00003373,no,,,,
PRD-03374,"Virazin 400",10,44.55,49.5,445.5,495,44.55,10,0,Medicines,"CENTURY PHARMA","Open Purchase",PD00003374,no,,,,
PRD-03375,"Vurinil 5mg Tab",30,7.536,8.87,226.08,265.98,7.536,15.04,0,Medicines,"CENTURY PHARMA","Open Purchase",PD00003375,no,,,,
PRD-03376,"Essocam 20mg Cap",14,7.225,8.5,101.15,119,7.225,15,0,Medicines,CHAS.A.MENDOZA,Wrfnan,PD00003376,no,,,,
PRD-03377,"Essocam 40mg Cap",14,12.02142857,14.14,168.3,198,12.02142857,14.98,0,Medicines,CHAS.A.MENDOZA,Wrfnan,PD00003377,no,,,,
PRD-03378,"Poloron Tab",10,7.438,8.75,74.38,87.5,7.438,14.99,0,Medicines,CHAS.A.MENDOZA,Wrfnan,PD00003378,no,,,,
PRD-03379,"Qfin 250mg Tab",10,8.5,10,85,100,8.5,15,0,Medicines,CHAS.A.MENDOZA,Wrfnan,PD00003379,no,,,,
PRD-03380,"Qfin 500mg Tab",10,14.875,17.5,148.75,175,14.875,15,0,Medicines,CHAS.A.MENDOZA,Wrfnan,PD00003380,no,,,,
PRD-03381,"Siroline 120ml Syp",1,93.42,109.9,93.42,109.9,93.42,15,0,Medicines,CHAS.A.MENDOZA,"Khawaja Medicine ( A )",PD00003381,no,,,,
PRD-03382,"Azocam Syp",1,93.5,110,93.5,110,93.5,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003382,no,,,,
PRD-03383,"Broven Tab",100,0.595,0.7,59.5,70,0.595,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003383,no,,,,
PRD-03384,"Cam Cough 120ml Syp",1,18.7,22,18.7,22,18.7,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003384,no,,,,
PRD-03385,"Cam Cough 60ml Syp",1,11.9,14,11.9,14,11.9,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003385,no,,,,
PRD-03386,"Camoplex Lysine 120ml Syp",1,55.25,65,55.25,65,55.25,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003386,no,,,,
PRD-03387,"Camoplex Super 2ml Inj",5,7.838,9.22,39.19,46.1,7.838,14.99,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003387,no,,,,
PRD-03388,"Camotaren Inj",5,8.84,10.4,44.2,51.99,8.84,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003388,no,,,,
PRD-03389,"Camotaren-50 Tab",20,2.674,2.86,53.48,57.19,2.674,6.5,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003389,no,,,,
PRD-03390,"Camovit L 10ml Drops",1,37.18,43.75,37.18,43.75,37.18,15.02,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003390,no,,,,
PRD-03391,"Camovit M Cap",20,2.5945,3.05,51.89,61.05,2.5945,14.93,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003391,no,,,,
PRD-03392,"Camozyme 120ml Syp",1,102.64,121,102.64,121,102.64,15.17,0,Medicines,"CHASE A MENDOZA","Khawaja Medicine ( A )",PD00003392,no,,,,
PRD-03393,"Ciprocam 250mg Cap",10,8.5,10,85,100,8.5,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003393,no,,,,
PRD-03394,"Ciprocam 500mg Cap",10,17,20,170,199.98,17,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003394,no,,,,
PRD-03395,"Daragon Tab",50,1.53,1.8,76.5,90,1.53,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003395,no,,,,
PRD-03396,"Dexamethsone Tab",1000,0.17848,0.26,178.48,262,0.17848,31.35,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003396,no,,,,
PRD-03397,"Dozamet 200mg Tab",20,1.401,1.7,28.02,34,1.401,17.59,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003397,no,,,,
PRD-03398,"Dozamet 400mg Tab",10,3.477,4.09,34.77,40.9,3.477,14.99,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003398,no,,,,
PRD-03399,"Heptocam 120ml Susp",1,107.53,126,107.53,126,107.53,14.66,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003399,no,,,,
PRD-03400,"Heptocam 60ml Susp",1,60.78,71.5,60.78,71.5,60.78,14.99,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003400,no,,,,
PRD-03401,"Heptocam Cap",30,8.181333333,9.63,245.44,288.75,8.181333333,15.04,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003401,no,,,,
PRD-03402,"Histacam 60ml Susp",1,34.85,41,34.85,41,34.85,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003402,no,,,,
PRD-03403,"Histacam Tab",20,2.8295,3.33,56.59,66.56,2.8295,15.03,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003403,no,,,,
PRD-03404,"Lorival Tab",30,2.171,2.55,65.13,76.62,2.171,14.86,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003404,no,,,,
PRD-03405,"Malagon Al 40/240mg Tab",8,28.05,33,224.4,264,28.05,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003405,no,,,,
PRD-03406,"Malagon Syp 15ml",1,17,22,17,22,17,22.73,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003406,no,,,,
PRD-03407,"Mecocam Inj",10,21.25,25,212.5,250,21.25,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003407,no,,,,
PRD-03408,"Mecocam Tab",100,4.675,5.5,467.5,550,4.675,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003408,no,,,,
PRD-03409,"Medrox 20mg Cap",10,5.95,7,59.5,70,5.95,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003409,no,,,,
PRD-03410,"Mendozaplex(b Camoplex)2ml Inj",25,1.2,2.29,30,57.2,1.2,47.6,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003410,no,,,,
PRD-03411,"Methyle Salicyl Comp 28gr Balm",1,11.05,13,11.05,13,11.05,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003411,no,,,,
PRD-03412,"Openair 10mg Tab",14,12.75,15,178.5,210,12.75,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003412,no,,,,
PRD-03413,"Openair 5mg Tab",14,11.05,13,154.7,182,11.05,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003413,no,,,,
PRD-03414,"Povidide Garglis 60ml",1,15.17,17.85,15.17,17.85,15.17,15.01,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003414,no,,,,
PRD-03415,"Povidide Solution 450ml",1,77.26,96.99,77.26,96.99,77.26,20.34,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003415,no,,,,
PRD-03416,"Povidide Solution 60ml",1,15.3,18,15.3,18,15.3,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003416,no,,,,
PRD-03417,"Ronuvit Cap",30,1.892666667,2.23,56.78,66.8,1.892666667,15.13,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003417,no,,,,
PRD-03418,"Sindose 500mg Tab",1,44.2,52,44.2,52,44.2,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003418,no,,,,
PRD-03419,"Transcam 250mg Cap",10,3.281,3.86,32.81,38.6,3.281,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003419,no,,,,
PRD-03420,"Transcam 250mg Ing",10,20.398,24,203.98,239.98,20.398,15.01,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003420,no,,,,
PRD-03421,"Vita 6 Tab 20,s",20,3.7805,4.45,75.61,88.95,3.7805,15.04,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003421,no,,,,
PRD-03422,"Vita C Drops 10ml",1,11.05,13,11.05,13,11.05,15,0,Medicines,"CHASE A MENDOZA",Wrfnan,PD00003422,no,,,,
PRD-03423,"Atem Nebuliser 10,s",10,101.915,119.9,1019.15,1199,101.915,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Premier Agency",PD00003423,no,,,,
PRD-03424,"Atem Spray",1,185.73,218.5,185.73,218.5,185.73,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003424,no,,,,
PRD-03425,"Atimos 12cmcg Inhaler",1,531.16,624.88,531.16,624.88,531.16,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003425,no,,,,
PRD-03426,"Bamifix Tab 30,s",30,23.91333333,28.13,717.4,844,23.91333333,14.99,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Premier Agency",PD00003426,no,,,,
PRD-03427,"Brexin 20mg Tab 20,s",20,25.6275,30,512.55,600,25.6275,14.57,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Ali Gohar+ Cheisi",PD00003427,no,,,,
PRD-03428,"Butovent Inhalar",1,76.26,84.74,76.26,84.74,76.26,10.01,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003428,no,,,,
PRD-03429,"Clenil 250mcg Inhalar",1,624.75,735,624.75,735,624.75,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Premier Agency",PD00003429,no,,,,
PRD-03430,"Clenil Aerosol Ampule 10,s",10,94.605,111.3,946.05,1113,94.605,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Premier Agency",PD00003430,no,,,,
PRD-03431,"Clenil Compositum  Ampule 10,s",10,116.535,137.1,1165.35,1371,116.535,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Premier Agency",PD00003431,no,,,,
PRD-03432,"Clenil Compositum 250/100mcg Inh",1,501.5,590,501.5,590,501.5,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003432,no,,,,
PRD-03433,"Clenil Compositum 50/100mcg Inh",1,314.5,370,314.5,370,314.5,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003433,no,,,,
PRD-03434,"Clenil Fort Jet",1,367.86,408.73,367.86,408.73,367.86,10,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003434,no,,,,
PRD-03435,"Clenil Jet 250 Mcg",1,347.42,408.73,347.42,408.73,347.42,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003435,no,,,,
PRD-03436,"Clenil Pulvinal 100mcg",1,212.5,250,212.5,250,212.5,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003436,no,,,,
PRD-03437,"Clenil Pulvinal 200mcg",1,297.5,350,297.5,350,297.5,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003437,no,,,,
PRD-03438,"Clenil Pulvinal 400mcg",1,499.8,588,499.8,588,499.8,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003438,no,,,,
PRD-03439,"Clipper 5mg Tab",30,18.969,22.32,569.07,669.49,18.969,15.01,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003439,no,,,,
PRD-03440,"Esotone 20mg Cap",14,10.01785714,11.79,140.25,165,10.01785714,15.03,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003440,no,,,,
PRD-03441,"Esotone 40mg Cap",14,15.17857143,17.86,212.5,250,15.17857143,15.01,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003441,no,,,,
PRD-03442,"Esta 10mg Tab",10,15.3,18,153,180,15.3,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003442,no,,,,
PRD-03443,"Fluibron 60ml Syp",1,36.06,42.42,36.06,42.42,36.06,14.99,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003443,no,,,,
PRD-03444,"Fluibron Tab",30,1.602666667,1.81,48.08,54.4,1.602666667,11.45,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003444,no,,,,
PRD-03445,"Foster Inhaler 100/6mcg",1,1226.7,1436,1226.7,1436,1226.7,14.58,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Ali Gohar+ Cheisi",PD00003445,no,,,,
PRD-03446,"Foster Inhaler 200/6mcg",1,1579.64,1840,1579.64,1840,1579.64,14.15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Ali Gohar+ Cheisi",PD00003446,no,,,,
PRD-03447,"Foster Nexthaler (100/6mg)",1,1799.42,2096,1799.42,2096,1799.42,14.15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Ali Gohar+ Cheisi",PD00003447,no,,,,
PRD-03448,"Foster Nexthaler (200/6mg)",1,1625.2,1912,1625.2,1912,1625.2,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Ali Gohar+ Cheisi",PD00003448,no,,,,
PRD-03449,"Liometacen Inj",6,133.98,157.62,803.88,945.74,133.98,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003449,no,,,,
PRD-03450,"Neuropath Inj",10,39.1,46,391,460,39.1,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003450,no,,,,
PRD-03451,"Neuropath Tab(mecobalamin)",20,4.8875,5.75,97.75,115,4.8875,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003451,no,,,,
PRD-03452,Optihaler,1,272.27,320.32,272.27,320.32,272.27,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003452,no,,,,
PRD-03453,"Osteofix Tab",30,17.65933333,20.78,529.78,623.27,17.65933333,15.02,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Babar Medicine  B",PD00003453,no,,,,
PRD-03454,"Prolifen Cap 50mg 10,s",10,51.72,60.85,517.2,608.47,51.72,15,0,Medicines,"CHIESI PHARMACEUTICALS(PVT)LTD","Ali Gohar+ Cheisi",PD00003454,no,,,,
