id,product_code,name,brand_id,unit_sale_price,category_id,supplier_id,pack_purchase_price,pack_sale_price,pack_size,unit_purchase_price,narcotics,barcode
3991,PRD-03991,Hydrin Liquid Soap,178,345,1,1,293.25,345,1,293.25,0,PD00003991
3992,PRD-03992,Purin Face Wash,178,780,1,1,663,780,1,663,0,PD00003992
3993,PRD-03993,Tegmen Spf60 Sunblock,178,895,1,1,760.75,895,1,760.75,0,PD00003993
3994,PRD-03994,Akne Heal 60gm Cream,179,575,1,1,488.75,575,1,488.75,0,PD00003994
3995,PRD-03995,Alacin Tab,179,10,1,1,255,300,30,8.5,0,PD00003995
3996,PRD-03996,Relic Mv Tab,179,19.5,1,1,331.5,390,20,16.575,0,PD00003996
3997,PRD-03997,Dabur Red T/paste 200gm,180,155,1,1,135.16,155,1,135.16,0,PD00003997
3998,PRD-03998,Dabur Red With Brush T/past 200gm,180,200,1,1,143,200,1,143,0,PD00003998
3999,PRD-03999,Hajmola Dabur Bottle Imli,180,99,1,35,90,99,1,90,0,PD00003999
4000,PRD-04000,Hajmola Dabur Bottle Regular,180,99,1,35,90,99,1,90,0,PD00004000
4001,PRD-04001,Hajmola Regular Sachet 200s,180,2,1,35,340,400,200,1.7,0,PD00004001
4002,PRD-04002,Kite 500mg Inj,181,110,1,1,99,110,1,99,0,PD00004002
4003,PRD-04003,Alfadin 0.5ug,182,15,1,1,127.5,150,10,12.75,0,PD00004003
4004,PRD-04004,Aziver 500mg Tab,182,45.83,1,1,233.75,275,6,38.95833333,0,PD00004004
4005,PRD-04005,Coxibit 15mg Tab,182,9.6,1,1,81.6,96,10,8.16,0,PD00004005
4006,PRD-04006,Danopram 10mg Tab,182,16,1,1,136,160,10,13.6,0,PD00004006
4007,PRD-04007,Danopram 20mg Tab,182,25,1,1,297.5,350,14,21.25,0,PD00004007
4008,PRD-04008,Danrexin 20mg Tab,182,8.75,1,1,148.75,175,20,7.4375,0,PD00004008
4009,PRD-04009,Esodin 20mg Cap,182,12.14,1,1,144.5,170,14,10.32142857,0,PD00004009
4010,PRD-04010,Esodin 40mg Cap,182,23,1,1,273.7,322,14,19.55,0,PD00004010
4011,PRD-04011,Florefen 100mg Cap,182,5.83,1,1,148.75,175,30,4.958333333,0,PD00004011
4012,PRD-04012,Hydromycin-b Oint 15g,182,60,1,1,51,60,1,51,0,PD00004012
4013,PRD-04013,Ketodan Cream,182,80,1,1,68,80,1,68,0,PD00004013
4014,PRD-04014,Klencin Vag Cream(clindamycin),182,287,1,1,243.95,287,1,243.95,0,PD00004014
4015,PRD-04015,Levoden 500mg Tab,182,32,1,1,272,320,10,27.2,0,PD00004015
4016,PRD-04016,Lopaze 40mg Tab,182,22,1,1,261.8,308,14,18.7,0,PD00004016
4017,PRD-04017,Muslex 2mg Tab,182,8.3,1,1,70.55,83,10,7.055,0,PD00004017
4018,PRD-04018,Neurodan 300mg Cap,182,15,1,1,127.5,150,10,12.75,0,PD00004018
4019,PRD-04019,Osilan 30mg Cap,182,14.71,1,1,175.1,206,14,12.50714286,0,PD00004019
4020,PRD-04020,Pepdan 20mg Tab,182,25,1,1,212.5,250,10,21.25,0,PD00004020
4021,PRD-04021,Sulpeol 25mg Tab,182,7.5,1,1,127.5,150,20,6.375,0,PD00004021
4022,PRD-04022,Thyril 50mcg Tab,182,0.5,1,1,29,50,100,0.29,0,PD00004022
4023,PRD-04023,Xepex  60mg Tab,182,40,1,1,680,800,20,34,0,PD00004023
4024,PRD-04024,Xepex 40mg Tab,182,30,1,1,357,420,14,25.5,0,PD00004024
4025,PRD-04025,Arq-e-gulab 120ml(d.d.l),183,25,1,1,15,25,1,15,0,PD00004025
4026,PRD-04026,Ephedrine N/drops,183,19.8,1,1,16.5,19.8,1,16.5,0,PD00004026
4027,PRD-04027,Ocusol Eye Wash,183,45.1,1,1,45.1,45.1,1,45.1,0,PD00004027
4028,PRD-04028,Rimatol P Tab,183,3.85,1,1,327.25,385,100,3.2725,0,PD00004028
4029,PRD-04029,Vaseline 100g(tansu),183,55,1,1,40,55,1,40,0,PD00004029
4030,PRD-04030,Vaseline 50gm (d.d.l),183,30,1,1,18.75,30,1,18.75,0,PD00004030
4031,PRD-04031,Diar Ds Tab,184,3.47,1,1,1,52,15,0.066666667,0,PD00004031
4032,PRD-04032,Adiflox Tab,185,17.6,1,1,149.6,176,10,14.96,0,PD00004032
4033,PRD-04033,Calceplex  Sachets,185,4.19,1,1,35.57,41.85,10,3.557,0,PD00004033
4034,PRD-04034,Calceplex Forte Sachet,185,7.08,1,1,59.01,70.84,10,5.901,0,PD00004034
4035,PRD-04035,Casceplex Fort Sachets,185,7.08,1,1,0,70.84,10,0,0,PD00004035
4036,PRD-04036,Davistin Oral Drops,185,18,1,1,14.99,18,1,14.99,0,PD00004036
4037,PRD-04037,Diabo Tab,185,4.95,1,1,84.15,99,20,4.2075,0,PD00004037
4038,PRD-04038,Ketacon Tab,185,15.5,1,1,131.75,155,10,13.175,0,PD00004038
4039,PRD-04039,Mobil-k 75 Tab,185,2.5,1,1,26,50,20,1.3,0,PD00004039
4040,PRD-04040,Pathoder H 5gm Cream,185,52,1,1,44.2,52,1,44.2,0,PD00004040
4041,PRD-04041,Pathoderm 15g Cream,185,114,1,1,97,114,1,97,0,PD00004041
4042,PRD-04042,Pathoderm 5g Cream,185,52,1,1,44,52,1,44,0,PD00004042
4043,PRD-04043,Pathoderm H 15gm Cream,185,115,1,1,88.86,115,1,88.86,0,PD00004043
4044,PRD-04044,Pedric Drops,185,13.75,1,1,11.45,13.75,1,11.45,0,PD00004044
4045,PRD-04045,Tricold  Tab,185,0.75,1,1,60,75,100,0.6,0,PD00004045
4046,PRD-04046,Efilm Eye Drop 10ml,186,80,1,1,68,80,1,68,0,PD00004046
4047,PRD-04047,N Cin Eye Drop,186,175.5,1,1,149,175.5,1,149,0,PD00004047
4048,PRD-04048,Optifort 120ml Syp,186,295,1,1,250.75,295,1,250.75,0,PD00004048
4049,PRD-04049,Tobidex Eye Drop 5ml,186,150,1,1,127.5,150,1,127.5,0,PD00004049
4050,PRD-04050,Uniflox D Eye Drop 5ml,186,120,1,1,102,120,1,102,0,PD00004050
4051,PRD-04051,Uniflox Eye Drop 5ml,186,90,1,1,76.5,90,1,76.5,0,PD00004051
4052,PRD-04052,Zofen Eye Drop 5ml,186,250,1,1,212.5,250,1,212.5,0,PD00004052
4053,PRD-04053,Cisplatin 50mg 50ml  Dbl,187,810,1,1,729,810,1,729,0,PD00004053
4054,PRD-04054,Diligent Belt,187,1150,1,1,1012,1150,1,1012,0,PD00004054
4055,PRD-04055,Diligent Foot Strip,187,295,1,1,259.6,295,1,259.6,0,PD00004055
4056,PRD-04056,Diligent Knee Cap,187,190,1,1,167.2,190,1,167.2,0,PD00004056
4057,PRD-04057,Diligent Knee Cap (left),187,190,1,1,167.2,190,1,167.2,0,PD00004057
4058,PRD-04058,Doxorubicin 50mg Dbl,187,2106.9,1,1,1755,2106.9,1,1755,0,PD00004058
4059,PRD-04059,Carpsol 150mg/15ml Inj,188,1947.36,1,1,0,1947.36,1,0,0,PD00004059
4060,PRD-04060,Carpsol Inj 50mg/5ml,188,765.96,1,1,0,765.96,1,0,0,PD00004060
4061,PRD-04061,Sipmit 50/500mg Tab,189,23.21,1,1,276.25,325,14,19.73214286,0,PD00004061
4062,PRD-04062,Floral 150ml M/wash,190,36.2,1,1,30.77,36.2,1,30.77,0,PD00004062
4063,PRD-04063,Floral 40gm Toothpaste,190,31,1,1,26.35,31,1,26.35,0,PD00004063
4064,PRD-04064,Floral Junior 40gm Toothpaste,190,35.65,1,1,26.35,35.65,1,26.35,0,PD00004064
4065,PRD-04065,Oron 40gm Toothpaste,190,43.5,1,1,37,43.5,1,37,0,PD00004065
4066,PRD-04066,Acne Wash 20gm Cream,191,175,1,20,157.5,175,1,157.5,0,PD00004066
4067,PRD-04067,Cilix 20gm  Cream,191,670,1,20,616.29,670,1,616.29,0,PD00004067
4068,PRD-04068,Curil Shampoo,191,195,1,20,175.5,195,1,175.5,0,PD00004068
4069,PRD-04069,Cuta Wet Skin Care Lotion,191,224,1,20,201.6,224,1,201.6,0,PD00004069
4070,PRD-04070,Cutipro Rash Cream,191,350,1,20,321.94,350,1,321.94,0,PD00004070
4071,PRD-04071,Derma Clin Cream (20gm),191,380,1,20,349.54,380,1,349.54,0,PD00004071
4072,PRD-04072,Derma Clin Forte Cream,191,629,1,20,578.58,629,1,578.58,0,PD00004072
4073,PRD-04073,Dermsave Lotion 100ml,191,340,1,20,312.76,340,1,312.76,0,PD00004073
4074,PRD-04074,Desone 60ml Lot,191,75,1,20,63.75,75,1,63.75,0,PD00004074
4075,PRD-04075,Emovate 10g Oint,191,29,1,20,24.65,29,1,24.65,0,PD00004075
4076,PRD-04076,Etrizine L 5mg Tab,191,5.5,1,20,46.75,55,10,4.675,0,PD00004076
4077,PRD-04077,Glow Fair 35gm Cream,191,1047.15,1,20,890,1047.15,1,890,0,PD00004077
4078,PRD-04078,Hydrex 60ml Lotion,191,115,1,20,103.5,115,1,103.5,0,PD00004078
4079,PRD-04079,Hydrex Emollint 100gm,191,285,1,20,262.17,285,1,262.17,0,PD00004079
4080,PRD-04080,Hyprolene 15g Oint,191,65,1,20,55.25,65,1,55.25,0,PD00004080
4081,PRD-04081,Medi Tar 100g Soap,191,136.5,1,20,116,136.5,1,116,0,PD00004081
4082,PRD-04082,Proceane Plus Tab,191,14.33,1,20,387,430,30,12.9,0,PD00004082
4083,PRD-04083,Sensacool 120ml Lot,191,140,1,20,126,140,1,126,0,PD00004083
4084,PRD-04084,Sun Shield Spf 60 120ml Lot,191,195,1,20,165.75,195,1,165.75,0,PD00004084
4085,PRD-04085,Tretiderm Gel,191,95,1,20,80.75,95,1,80.75,0,PD00004085
4086,PRD-04086,Tretocin 10gm Gel,191,230,1,20,195.5,230,1,195.5,0,PD00004086
4087,PRD-04087,Tycelex 10g Cream,191,43,1,20,36.55,43,1,36.55,0,PD00004087
4088,PRD-04088,U Veil Forte Spf 60 30gm Cream,191,530,1,20,487.52,530,1,487.52,0,PD00004088
4089,PRD-04089,U Veil Spf30 30gm Cream,191,290,1,20,265.22,290,1,265.22,0,PD00004089
4090,PRD-04090,U Veil Spf30 Lotion 100ml,191,550,1,20,501.33,550,1,501.33,0,PD00004090
4091,PRD-04091,U Vichek(45) 20g Cream,191,395,1,20,355.5,395,1,355.5,0,PD00004091
4092,PRD-04092,Vitix 20ml Gel,191,1320,1,20,1188,1320,1,1188,0,PD00004092
4093,PRD-04093,Z Pral 20mg Cap,191,10.29,1,20,122.4,144,14,8.742857143,0,PD00004093
4094,PRD-04094,Zn Plus Shampoo,191,165,1,20,140.25,165,1,140.25,0,PD00004094
4095,PRD-04095,Acne Wash Bar,192,145,1,20,123.25,145,1,123.25,0,PD00004095
4096,PRD-04096,Alofex 120mg Tab,192,11.6,1,20,98.6,116,10,9.86,0,PD00004096
4097,PRD-04097,Baby Aid 70gm Bar,192,85,1,20,72.25,85,1,72.25,0,PD00004097
4098,PRD-04098,Derma Care 90g Bar,192,145,1,20,123.25,145,1,123.25,0,PD00004098
4099,PRD-04099,Griful Tab,192,3,1,20,51,60,20,2.55,0,PD00004099
4100,PRD-04100,Accure 20mg Cap,193,75,1,20,1912.5,2250,30,63.75,0,PD00004100
4101,PRD-04101,Aerius Tab,193,11.45,1,20,194.65,229,20,9.7325,0,PD00004101
4102,PRD-04102,Azelexin 15g Cream,193,200,1,20,170,200,1,170,0,PD00004102
4103,PRD-04103,Benzacne 75gm Bar,193,115,1,20,103.05,115,1,103.05,0,PD00004103
4104,PRD-04104,Clobetrex 15g Cream,193,48,1,20,40.8,48,1,40.8,0,PD00004104
4105,PRD-04105,Clobetrex 15g Oint,193,48,1,20,40.8,48,1,40.8,0,PD00004105
4106,PRD-04106,Delide 250mg Tab,193,25,1,20,127.5,150,6,21.25,0,PD00004106
4107,PRD-04107,Droxil 125ml Syp,193,86,1,20,73.1,86,1,73.1,0,PD00004107
4108,PRD-04108,Droxil 250mg/5ml Suspension,193,157,1,20,133.45,157,1,133.45,0,PD00004108
4109,PRD-04109,Droxil 500mg Cap,193,15,1,20,153,180,12,12.75,0,PD00004109
4110,PRD-04110,Itranex (4's) Cap,193,74.5,1,20,253,298,4,63.25,0,PD00004110
4111,PRD-04111,Locasalic 15gm Oint,193,75,1,20,63.75,75,1,63.75,0,PD00004111
4112,PRD-04112,Lotricort 15g Cream,193,139.97,1,20,118.97,139.97,1,118.97,0,PD00004112
4113,PRD-04113,Lotricort G 15gm Cream,193,130.75,1,20,111.14,130.75,1,111.14,0,PD00004113
4114,PRD-04114,Lotrigen 15g Cream,193,40,1,20,34,40,1,34,0,PD00004114
4115,PRD-04115,Novaderm Cream,193,175,1,20,148.75,175,1,148.75,0,PD00004115
4116,PRD-04116,Permite Plain Lotion,193,140,1,20,119,140,1,119,0,PD00004116
4117,PRD-04117,Permite S 120ml Lotion,193,140,1,20,119,140,1,119,0,PD00004117
4118,PRD-04118,Protect Spf 60 Lot,193,380,1,20,342,380,1,342,0,PD00004118
4119,PRD-04119,Quasix Spf30 30g Cream,193,3650,1,20,3285,3650,1,3285,0,PD00004119
4120,PRD-04120,Rejuve Plus Cream(zam Zam),193,897.44,1,20,807.69,897.44,1,807.69,0,PD00004120
4121,PRD-04121,Revaquin 2% Cream,193,120,1,20,102,120,1,102,0,PD00004121
4122,PRD-04122,Revaquin 4% Cream,193,140,1,20,119,140,1,119,0,PD00004122
4123,PRD-04123,Tretinex 15gm Cream,193,120,1,20,102,120,1,102,0,PD00004123
4124,PRD-04124,Vitaderm M Tab,193,14.83,1,20,400.5,445,30,13.35,0,PD00004124
4125,PRD-04125,Acne Serum Lotoin,194,600,1,1,510,600,1,510,0,PD00004125
4126,PRD-04126,Clarins Acne Face Wash,194,375,1,1,318.75,375,1,318.75,0,PD00004126
4127,PRD-04127,Denon Shampoo,194,350,1,1,297.5,350,1,297.5,0,PD00004127
4128,PRD-04128,Dermacte Night Cream,194,800,1,1,680,800,1,680,0,PD00004128
4129,PRD-04129,Dermacte Plus Cream,194,950,1,1,807.5,950,1,807.5,0,PD00004129
4130,PRD-04130,Dermil Cream,194,380,1,1,323,380,1,323,0,PD00004130
4131,PRD-04131,Glutaderm Plus 500mg Tab,194,90,1,1,2295,2700,30,76.5,0,PD00004131
4132,PRD-04132,Licide 5mg Tab,194,5.5,1,1,46.75,55,10,4.675,0,PD00004132
4133,PRD-04133,Miox Shampoo,194,325,1,1,276.25,325,1,276.25,0,PD00004133
4134,PRD-04134,Re White Face Wash,194,369,1,1,314.5,369,1,314.5,0,PD00004134
4135,PRD-04135,Rejuva Skin 30gm Cream,194,1600,1,1,1360,1600,1,1360,0,PD00004135
4136,PRD-04136,Scar Away 30gm Gel,194,1650,1,1,1402.5,1650,1,1402.5,0,PD00004136
4137,PRD-04137,Sun Defence F Foundation,194,900,1,1,765,900,1,765,0,PD00004137
4138,PRD-04138,Sun Defence S.c Gel 45ml,194,1000,1,1,850,1000,1,850,0,PD00004138
4139,PRD-04139,Sun Defense Spf60+ Sun Block,194,300,1,1,255,300,1,255,0,PD00004139
4140,PRD-04140,Tan Cream 10gm,194,172.5,1,7,146.62,172.5,1,146.62,0,PD00004140
4141,PRD-04141,Deu 11 Brightening Cream,195,1395,1,17,1185.75,1395,1,1185.75,0,PD00004141
4142,PRD-04142,Epiglow 75g Bar,195,395,1,1,335.75,395,1,335.75,0,PD00004142
4143,PRD-04143,Melatec Plus Bar,195,150,1,1,127.5,150,1,127.5,0,PD00004143
4144,PRD-04144,Melatec Plus Cream,195,410,1,1,348.5,410,1,348.5,0,PD00004144
4145,PRD-04145,Purel Face Wash,195,695,1,17,590.75,695,1,590.75,0,PD00004145
4146,PRD-04146,Uv Stat Spf40 Sunblock 30gm,195,1495,1,17,1270.75,1495,1,1270.75,0,PD00004146
4147,PRD-04147,Zeepro Shampoo,195,525,1,1,446.25,525,1,446.25,0,PD00004147
4148,PRD-04148,Quidex Ciflox 500 Mg Tab,196,28,1,1,233.2,280,10,23.32,0,PD00004148
4149,PRD-04149,Voltadex 50mg Tab,196,3.9,1,1,162.5,195,50,3.25,0,PD00004149
4150,PRD-04150,Flexon Tab,197,18,1,1,153,180,10,15.3,0,PD00004150
4151,PRD-04151,N Biofreez Gel,197,570,1,1,485,570,1,485,0,PD00004151
4152,PRD-04152,Neufreeze Roll On,197,570,1,1,485,570,1,485,0,PD00004152
4153,PRD-04153,Fol Tab,198,18,1,1,306,360,20,15.3,0,PD00004153
4154,PRD-04154,Parent-d3 Tab,198,12.5,1,1,212.5,250,20,10.625,0,PD00004154
4155,PRD-04155,Princess-f Tab,198,10,1,1,170,200,20,8.5,0,PD00004155
4156,PRD-04156,Calcimed Soft Cap,199,17.5,1,1,297.5,350,20,14.875,0,PD00004156
4157,PRD-04157,Calcimed Syp,199,140,1,1,119,140,1,119,0,PD00004157
4158,PRD-04158,Orinate 1 Cap,199,13,1,1,331.5,390,30,11.05,0,PD00004158
4159,PRD-04159,Astric Dry,200,110,1,1,99,110,1,99,0,PD00004159
4160,PRD-04160,Astric Dry Bed,200,726,1,1,660,726,1,660,0,PD00004160
4161,PRD-04161,Calendox 20g Cream,200,58,1,1,25.3,58,1,25.3,0,PD00004161
4162,PRD-04162,Calendox 90g Soap,200,150,1,1,106.25,150,1,106.25,0,PD00004162
4163,PRD-04163,Cardipine Sr Cap,200,5.28,1,1,134.64,158.4,30,4.488,0,PD00004163
4164,PRD-04164,Coligesic 120ml Syp,200,21.45,1,1,18.21,21.45,1,18.21,0,PD00004164
4165,PRD-04165,Coligesic 60ml Syp,200,15.68,1,1,12.65,15.68,1,12.65,0,PD00004165
4166,PRD-04166,Coligesic Drops 15ml,200,20.08,1,1,15.51,20.08,1,15.51,0,PD00004166
4167,PRD-04167,Epuram 120ml Syp,200,140,1,1,119,140,1,119,0,PD00004167
4168,PRD-04168,Epuram Tab,200,5.36,1,1,182.07,214.2,40,4.55175,0,PD00004168
4169,PRD-04169,Modifast,200,16.05,1,1,74.03,80.25,5,14.806,0,PD00004169
4170,PRD-04170,Noretone Tab,200,1.65,1,1,43.22,49.5,30,1.440666667,0,PD00004170
4171,PRD-04171,Noricaven Tab,200,3.03,1,1,52.8,60.5,20,2.64,0,PD00004171
4172,PRD-04172,Oxadol Tab,200,2.8,1,1,50.47,56.08,20,2.5235,0,PD00004172
4173,PRD-04173,Piramox 250mg Inj,200,27.5,1,1,23.38,27.5,1,23.38,0,PD00004173
4174,PRD-04174,Piramox 500mg Inj,200,40.7,1,1,34.6,40.7,1,34.6,0,PD00004174
4175,PRD-04175,Tonitab Tab,200,37.4,1,1,32.34,37.4,1,32.34,0,PD00004175
4176,PRD-04176,Tonitrine Forte 120ml Syp,200,76,1,1,59.1,76,1,59.1,0,PD00004176
4177,PRD-04177,Caster 150mg Tab,201,19.65,1,1,354.42,393,20,17.721,0,PD00004177
4178,PRD-04178,Diferine Inj.,201,27.8,1,1,245,278,10,24.5,0,PD00004178
4179,PRD-04179,Famodine 20mg Tab,202,6.99,1,1,180,139.8,20,9,0,PD00004179
4180,PRD-04180,Famodine 40mg Tab,202,12.99,1,1,117,129.9,10,11.7,0,PD00004180
4181,PRD-04181,Neutrocyn 100mg Cap,202,5.7,1,1,49.76,57,10,4.976,0,PD00004181
4182,PRD-04182,Newsadal 400mg Tab,202,9,1,1,81,90,10,8.1,0,PD00004182
4183,PRD-04183,Pelox 400 Mg Tab,202,24,1,1,196,240,10,19.6,0,PD00004183
4184,PRD-04184,Prezone Inj Ig,202,416.5,1,1,320,416.5,1,320,0,PD00004184
4185,PRD-04185,Topjust 60ml Lot,202,285,1,1,242.25,285,1,242.25,0,PD00004185
4186,PRD-04186,Anticoag 2.5mg Tab,203,6,1,1,459,600,100,4.59,0,PD00004186
4187,PRD-04187,Caborin Tab,203,5.5,1,7,140.25,165,30,4.675,0,PD00004187
4188,PRD-04188,Citrovit C 500mg Tab,203,1.4,1,1,47.65,56.06,40,1.19125,0,PD00004188
4189,PRD-04189,Clamentin 156mg Syp,203,70,1,26,59.51,70,1,59.51,0,PD00004189
4190,PRD-04190,Clamentin 1g Bd Tab,203,22.5,1,26,114.78,135,6,19.13,0,PD00004190
4191,PRD-04191,Clamentin 375mg Tab,203,13.67,1,26,69.7,82,6,11.61666667,0,PD00004191
4192,PRD-04192,Clamentin 625mg Tab,203,21.5,1,26,109.65,129,6,18.275,0,PD00004192
4193,PRD-04193,Clamentin Ds Syp,203,109,1,26,92.65,109,1,92.65,0,PD00004193
4194,PRD-04194,Don Vally,203,779.92,1,1,0,779.92,1,0,0,PD00004194
4195,PRD-04195,Dypon Tab,203,1.09,1,7,60,108.9,100,0.6,0,PD00004195
4196,PRD-04196,Ferimoz 60ml Syp,203,70,1,1,59.5,70,1,59.5,0,PD00004196
4197,PRD-04197,Ferimoz Chewable Tab,203,7,1,1,59.5,70,10,5.95,0,PD00004197
4198,PRD-04198,Hypress 5mg Tab,203,3.85,1,7,65.45,77,20,3.2725,0,PD00004198
4199,PRD-04199,Kavelex 100mg 10ml Drops,203,53.42,1,1,49.05,53.42,1,49.05,0,PD00004199
4200,PRD-04200,Kavelex 125mg 60ml Syp,203,45.23,1,1,38.46,45.23,1,38.46,0,PD00004200
4201,PRD-04201,Kavelex 250mg 60ml Susp,203,73.03,1,7,62.09,73.03,1,62.09,0,PD00004201
4202,PRD-04202,Kavelex 250mg Cap,203,6.34,1,7,69.85,76.08,12,5.820833333,0,PD00004202
4203,PRD-04203,Kavelex 500mg Cap,203,12.79,1,1,130.4,153.47,12,10.86666667,0,PD00004203
4204,PRD-04204,Kavelin 1g Inj,203,123.83,1,7,105.26,123.83,1,105.26,0,PD00004204
4205,PRD-04205,Kavelin 250mg Inj,203,45.01,1,1,37.11,45.01,1,37.11,0,PD00004205
4206,PRD-04206,Kavelin 500mg Inj,203,65.02,1,1,59.7,65.02,1,59.7,0,PD00004206
4207,PRD-04207,Lactodil 120ml Syp(donvalley),203,353.08,1,7,300.12,353.08,1,300.12,0,PD00004207
4208,PRD-04208,Lactodil 240ml(donvalley),203,178.4,1,7,151.64,178.4,1,151.64,0,PD00004208
4209,PRD-04209,Lactodil 60ml Syp(donvalley),203,54.95,1,7,46.7,54.95,1,46.7,0,PD00004209
4210,PRD-04210,Lanzac 30mg Cap,203,27,1,26,321.3,378,14,22.95,0,PD00004210
4211,PRD-04211,Macrocid 125 Mg Syp,203,264.6,1,1,224.91,264.6,1,224.91,0,PD00004211
4212,PRD-04212,Macrocid 250mg Tab,203,30.25,1,1,257.04,302.46,10,25.704,0,PD00004212
4213,PRD-04213,Macrocid 500mg Tab,203,28,1,1,0,279.97,10,0,0,PD00004213
4214,PRD-04214,Metformina 500,203,1.5,1,7,63.75,75,50,1.275,0,PD00004214
4215,PRD-04215,Metformina 850,203,1.61,1,7,67,80.32,50,1.34,0,PD00004215
4216,PRD-04216,Propol Cap (japan),203,14,1,1,595,700,50,11.9,0,PD00004216
4217,PRD-04217,Resotin Tab (loratadin),203,6.5,1,1,55.25,65,10,5.525,0,PD00004217
4218,PRD-04218,Tylol 15ml Infant Drops,203,13,1,7,11.06,13,1,11.06,0,PD00004218
4219,PRD-04219,Tylol 60ml Syp,203,16,1,7,13.6,16,1,13.6,0,PD00004219
4220,PRD-04220,Tylol Extra Tab,203,0.85,1,7,72.25,84.99,100,0.7225,0,PD00004220
4221,PRD-04221,Tylol Tab,203,0.52,1,7,98.18,104.99,200,0.4909,0,PD00004221
4222,PRD-04222,Ulcocid 1g Tab,203,5.4,1,7,45.9,54,10,4.59,0,PD00004222
4223,PRD-04223,Ulcocid 500mg Tab,203,3.63,1,7,49.3,72.55,20,2.465,0,PD00004223
4224,PRD-04224,Ulcocid 60ml Susp,203,118,1,7,100.3,118,1,100.3,0,PD00004224
4225,PRD-04225,Valpro 200mg Tab,203,2.5,1,1,212.5,250,100,2.125,0,PD00004225
4226,PRD-04226,Valpro 500mg Tab,203,5,1,7,425,500,100,4.25,0,PD00004226
4227,PRD-04227,Valpro 60ml Syp,203,50,1,1,42.5,50,1,42.5,0,PD00004227
4228,PRD-04228,Brumixol 6vaginal Suppositories,204,285,1,1,242.25,285,1,242.25,0,PD00004228
4229,PRD-04229,Brexotanil Tab 3 Mg,205,2.21,1,1,53.56,66.33,30,1.785333333,0,PD00004229
4230,PRD-04230,Cofsonil 120ml Syp,205,21,1,1,16.5,21,1,16.5,0,PD00004230
4231,PRD-04231,Dosavin Tab,205,0.9,1,1,77,90.2,100,0.77,0,PD00004231
4232,PRD-04232,Loxin 200mg Tab,205,10.45,1,1,80.75,104.5,10,8.075,0,PD00004232
4233,PRD-04233,Metrex 2.5mg Tab,205,6,1,1,510,600,100,5.1,0,PD00004233
4234,PRD-04234,Nalgesic Ing,205,45,1,1,382.5,450,10,38.25,0,PD00004234
4235,PRD-04235,Pikilax Drop 15ml,205,23.1,1,1,19.64,23.1,1,19.64,0,PD00004235
4236,PRD-04236,Rifados Tab,205,4.03,1,1,193.36,242,60,3.222666667,0,PD00004236
4237,PRD-04237,Rimatol Tab,205,3.03,1,1,205.7,242,80,2.57125,0,PD00004237
4238,PRD-04238,Alzera 180mg Tab,206,23,1,1,195.5,230,10,19.55,0,PD00004238
4239,PRD-04239,Bactivid 200mg Tab,206,22.26,1,1,188.7,222.6,10,18.87,0,PD00004239
4240,PRD-04240,Cope 3mg Tab,206,2.12,1,1,52.8,63.6,30,1.76,0,PD00004240
4241,PRD-04241,Excellin 250 Mg Cap,206,2.65,1,1,220,265,100,2.2,0,PD00004241
4242,PRD-04242,Uniqe 400mg Tab,206,10,1,1,85,100,10,8.5,0,PD00004242
4243,PRD-04243,Angioton 30ml (ws),207,0,1,1,0,0,1,0,0,PD00004243
4244,PRD-04244,Arnica 50gms Ointment,207,0,1,1,0,0,1,0,0,PD00004244
4245,PRD-04245,Conium 50gms Ointment,207,0,1,1,0,0,1,0,0,PD00004245
4246,PRD-04246,Enuroplant 20ml Drops (ws),207,0,1,1,0,0,1,0,0,PD00004246
4247,PRD-04247,Essentia Aurea(gold Drop)(ws),207,0,1,1,0,0,1,0,0,PD00004247
4248,PRD-04248,Essentia Infantia 100gms (ws),207,0,1,1,0,0,1,0,0,PD00004248
4249,PRD-04249,Klimaktoplant Tab (ws),207,0,1,1,0,0,100,0,0,PD00004249
4250,PRD-04250,Magnesium Phosphoricum Oit(ws),207,0,1,1,0,0,1,0,0,PD00004250
4251,PRD-04251,Mutamine Syp 120ml,207,52,1,1,44.2,52,1,44.2,0,PD00004251
4252,PRD-04252,Natrium  Sulfuricum 20gms (ws),207,0,1,1,0,0,1,0,0,PD00004252
4253,PRD-04253,Natrium Muriaticum 20gms (ws),207,0,1,1,0,0,1,0,0,PD00004253
4254,PRD-04254,Natrium Phosphoricum 20gms(ws),207,0,1,1,0,0,1,0,0,PD00004254
4255,PRD-04255,Nutrium Muriaticum 50g (ws),207,0,1,1,0,0,1,0,0,PD00004255
4256,PRD-04256,Nutrium Phosphoricum 50g (ws),207,0,1,1,0,0,1,0,0,PD00004256
4257,PRD-04257,Nutrium Sulfuricum 50g Oit(ws),207,0,1,1,0,0,1,0,0,PD00004257
4258,PRD-04258,Ptk No.11 20ml (ws),207,0,1,1,0,0,1,0,0,PD00004258
4259,PRD-04259,Ptk No.12 20ml (ws),207,0,1,1,0,0,1,0,0,PD00004259
4260,PRD-04260,Ptk No.13 20gms (ws),207,0,1,1,0,0,1,0,0,PD00004260
4261,PRD-04261,Ptk No.15 20gms (ws),207,0,1,1,0,0,1,0,0,PD00004261
4262,PRD-04262,Ptk No.15 20gms (ws)           9314,207,0,1,1,0,0,1,0,0,PD00004262
